Stores,Store Code,Description,Barcode,Retail Price,Sold Price,Last Sold,Avg Wkly Sales,Competitor,Price Check Date,Competitor Price,Diff (€),Diff (%),Match Cost (PW),Offer,Details
2,95148,ELLAS KITCHEN BABY SALMON ST3 190G,5060107331341,2.55,2.55,20/02/2018,2,Tesco Ireland Website,25/02/2018,2.39,0.16,0.0669,0.32,,
1,128751,GALWAY HOOKER PALE ALE BTL 500ML,5392000072107,3.19,3.19,14/02/2018,2,Tesco Ireland Website,25/02/2018,2.99,0.2,0.0668,0.4,,
2,168456,LENOR GOLD ORCHID 37W 925ML,4084500178502,4.8,4.8,21/02/2018,2,Tesco Ireland Website,25/02/2018,4.5,0.3,0.0666,0.6,,
2,168458,LENOR OCEAN ESCAPE 37W 925ML,4084500179172,4.8,4.8,22/01/2018,2,Tesco Ireland Website,25/02/2018,4.5,0.3,0.0666,0.6,,
2,8923,PERNOD DST 70CL,3047100090316,31.95,31.95,02/02/2018,2,Tesco Ireland Website,25/02/2018,29.99,1.96,0.0653,3.92,,
2,175678,GUINNESS BROWN SAUCE 300G,5010338206635,2.65,2.65,17/02/2018,2,Tesco Ireland Website,25/02/2018,2.49,0.16,0.0642,0.32,,
1,188788,A/BESSIE HOMESTYLE YORK PUDDS 210G,5000227505123,2.65,2.65,24/01/2018,2,Tesco Ireland Website,25/02/2018,2.49,0.16,0.0642,0.32,,
2,7460,PUNCH INSOLES  ODOUR DESTROYER,5099831602885,4.99,4.99,07/01/2018,2,Tesco Ireland Website,25/02/2018,4.69,0.3,0.0639,0.6,,
2,187197,COCOA BROWN TAN MOUSSE 1HR 150ML,5391018041907,7.49,7.95,17/01/2018,2,Super Value Website,25/02/2018,7.49,0.46,0.0614,0.92,,
1,135088,ROWNTREES FRUIT PASTILLES 4PK,7613033486982,3.29,3.29,23/02/2018,2,Tesco Ireland Website,25/02/2018,3.1,0.19,0.0612,0.38,,
1,36663,ROBERT ROBT GREEN TEA LEMON 40S 100G,5011057080100,4.19,4.19,22/02/2018,2,Tesco Ireland Website,25/02/2018,3.95,0.24,0.0607,0.48,,
1,180045,AMYS KITCHEN CREAM OF MUSHROOM SOUP 400G,0042272005956,2.65,2.65,19/01/2018,2,Tesco Ireland Website,25/02/2018,2.5,0.15,0.06,0.3,,
2,113085,IRISH BREEZE OVAL PADS LGE 50S,5099514041413,2.39,2.49,06/02/2018,2,Super Value Website,25/02/2018,2.35,0.14,0.0595,0.28,,
2,113085,IRISH BREEZE OVAL PADS LGE 50S,5099514041413,2.39,2.49,06/02/2018,2,Tesco Ireland Website,25/02/2018,2.35,0.14,0.0595,0.28,,
2,2153,ROMA CONCHIGLIETTE 500GM,5011010221311,1.79,1.79,23/02/2018,2,Tesco Ireland Website,25/02/2018,1.69,0.1,0.0591,0.2,,
1,216277,BOYNE BREWHOUSE IPA 500MLS,5391528250066,3.69,3.69,14/02/2018,2,Tesco Ireland Website,25/02/2018,3.49,0.2,0.0573,0.4,,
2,191882,HEINZ BREAKFAST CEREALS 7 MONTHS + SUMME,5000157068231,2.59,2.59,09/02/2018,2,Tesco Ireland Website,25/02/2018,2.45,0.14,0.0571,0.28,,
2,22368,SHOCKWAVES  POWER HOLD SPRAY 250ML,5010264435888,3.94,3.94,14/02/2018,2,Tesco Ireland Website,25/02/2018,3.73,0.21,0.0563,0.42,,
2,193757,COW&GATE CAULIFLOWER CHEESE 4M 125G,5900852925160,0.79,0.79,26/01/2018,2,Tesco Ireland Website,25/02/2018,0.75,0.04,0.0533,0.08,Any 5 For 3.00 Save 75c,valid from 20/2/2018 until 19/3/2018
2,205864,COLGATE ENAMEL STRENGTH 75ML,8718951131330,5.95,5.95,23/02/2018,2,Tesco Ireland Website,25/02/2018,5.65,0.3,0.053,0.6,,
2,140783,GUINNESS CANS 12X500ML,5000213015506,19.99,19.99,16/02/2018,2,Tesco Ireland Website,25/02/2018,19,0.99,0.0521,1.98,,
1,153845,NESTLE DAIRY BOX 360G,7613034259271,10.69,16,10/12/2017,1,Tesco Ireland Website,25/02/2018,4.49,11.51,2.5634,11.51,HALF PRICE Was 8.99 Now 4....,valid from 16/2/2018 until 1/3/2018
1,102979,CHARM FURNITURE POLISH NATURAL 300ML,5010508184800,1.5,1.5,18/01/2018,1,Super Value Website,25/02/2018,0.55,0.95,1.7272,0.95,,
1,177312,NIVEA DAILY ESSENTIALS PRIMER 50ML,4005808996971,9.99,9.99,21/02/2018,1,Super Value Website,25/02/2018,3.7,6.29,1.7,6.29,Special Offer,Feb 15th - Mar 7th
1,15335,SIMPLE SMOOTHING CLEANS/SCRUB 75ML,5011451103894,5.99,5.99,23/12/2017,1,Tesco Ireland Website,25/02/2018,2.34,3.65,1.5598,3.65,HALF PRICE Was 4.69 Now 2....,valid from 20/2/2018 until 19/3/2018
1,196080,VANISH GOLD CARPET 500ML,5011417565407,9.99,9.99,11/01/2018,1,Tesco Ireland Website,25/02/2018,4,5.99,1.4975,5.99,SAVE 3.00 Was 7.00 Now 4.00,valid from 7/2/2018 until 6/3/2018
1,21453,FRUCTIS STYLE SURF G/POT 150ML,3600540018335,5.58,5.58,21/12/2017,1,Tesco Ireland Website,25/02/2018,2.25,3.33,1.48,3.33,HALF PRICE Was 4.50 Now 2....,valid from 20/2/2018 until 19/3/2018
1,152873,SIMPLE REGENERATION DAY CREAM 50ML,5011451103993,9.95,9.95,16/02/2018,1,Tesco Ireland Website,25/02/2018,4.12,5.83,1.415,5.83,HALF PRICE Was 8.25 Now 4....,valid from 20/2/2018 until 19/3/2018
1,59239,LYNX BODYSPRAY DARK TEMPTATION 150ML,8717644277904,4.69,4.69,22/02/2018,1,Super Value Website,25/02/2018,2,2.69,1.345,2.69,Special Offer,Feb 15th - Mar 7th
1,199360,LOCTITE PERFECT PEN SUPER GLUE,5010305058403,3,5.5,06/02/2018,1,Tesco Ireland Website,25/02/2018,2.4,3.1,1.2916,3.1,,
1,18989,GARNIER SKIN NAT FACE LIFT CR POT 50ML,5021044065577,16.19,16.19,29/01/2018,1,Tesco Ireland Website,25/02/2018,7.14,9.05,1.2675,9.05,HALF PRICE Was 14.29 Now 7...,valid from 20/2/2018 until 19/3/2018
1,116269,GOODIES ORGANIX ANIMAL BISC 100G,5024121617300,3.29,3.29,21/12/2017,1,Tesco Ireland Website,25/02/2018,1.5,1.79,1.1933,1.79,SAVE 25c Was 1.75 Now 1.50,valid from 20/2/2018 until 19/3/2018
1,41003,SUMA XANTHAN GUM FLOUR 100G,5017601016564,9.95,9.95,21/02/2018,1,Evergreen Website,25/02/2018,4.55,5.4,1.1868,5.4,,
1,200251,RADOX KIDS BODY WASH (FROZEN) 400ML,8710908541711,3.95,3.95,16/02/2018,1,Tesco Ireland Website,25/02/2018,1.84,2.11,1.1467,2.11,Only 1.84 Radox Kids Frozen Bath &...,valid from 15/2/2018 until 28/2/2018
1,59158,TILDA STMD BASMATI SUN DRD TOMATO 250G,5011157888118,2.65,2.65,06/02/2018,1,Tesco Ireland Website,25/02/2018,1.24,1.41,1.137,1.41,HALF PRICE Was 2.49 Now 1....,valid from 31/1/2018 until 26/2/2018
1,193730,KENCO MILLICANO CAFF FREE 100G,8711000519110,7.39,7.39,28/12/2017,1,Super Value Website,25/02/2018,3.5,3.89,1.1114,3.89,Special Offer,Feb 15th - Mar 7th
1,206799,RADOX SHWR CRM FEEL PAMPERED 250ML,8712561837521,2.8,2.8,23/02/2018,1,Tesco Ireland Website,25/02/2018,1.33,1.47,1.1052,1.47,HALF PRICE Was 2.67 Now 1....,valid from 20/2/2018 until 19/3/2018
1,176538,RADOX H/WASH ANTIBAC REPLENISH 250ML,8712561736862,2.8,2.8,21/02/2018,1,Tesco Ireland Website,25/02/2018,1.33,1.47,1.1052,1.47,HALF PRICE Was 2.67 Now 1....,valid from 20/2/2018 until 19/3/2018
1,191901,HEINZ BISCOTTI 60G MANGO AND APRICOT,5000157075024,1.35,1.35,18/02/2018,1,Tesco Ireland Website,25/02/2018,0.66,0.69,1.0454,0.69,SAVE 33%,valid from 20/2/2018 until 19/3/2018
1,197394,SURE APD BLACK & WHITE 250ML,8712561882873,5.35,5.35,24/01/2018,1,Tesco Ireland Website,25/02/2018,2.62,2.73,1.0419,2.73,HALF PRICE Was 5.25 Now 2....,valid from 20/2/2018 until 19/3/2018
1,37798,SURE APD COTTON FRESH 250ML,8717163545652,5.35,5.35,26/01/2018,1,Tesco Ireland Website,25/02/2018,2.62,2.73,1.0419,2.73,HALF PRICE Was 5.25 Now 2....,valid from 20/2/2018 until 19/3/2018
1,41058,IMPULSE B/FRAG TEASE 75ML,8717163020524,2.83,2.83,19/01/2018,1,Tesco Ireland Website,25/02/2018,1.39,1.44,1.0359,1.44,HALF PRICE Was 2.79 Now 1....,valid from 20/2/2018 until 19/3/2018
1,159542,IMPULSE SWEET SMILE B/SPRAY 75ML,8711700680943,2.83,2.83,08/01/2018,1,Tesco Ireland Website,25/02/2018,1.39,1.44,1.0359,1.44,HALF PRICE Was 2.79 Now 1....,valid from 20/2/2018 until 19/3/2018
1,185024,TRESEMME 2 IN 1 SPOO 900ML,5012254067697,6.95,6.95,21/12/2017,1,Tesco Ireland Website,25/02/2018,3.42,3.53,1.0321,3.53,HALF PRICE Was 6.85 Now 3....,valid from 20/2/2018 until 19/3/2018
1,105356,ORIGINAL SOURCE MINT/T/TREE SH/GEL 250,5000101845208,3.29,3.29,02/02/2018,1,Tesco Ireland Website,25/02/2018,1.64,1.65,1.006,1.65,Only 1.64 Original Source Mint Sho...,valid from 20/2/2018 until 19/3/2018
1,209277,DETTOL 3XPOWER FLOOR GEL C/BREEZE 400ML,5011417567746,3.59,3.59,10/02/2018,1,Super Value Website,25/02/2018,1.79,1.8,1.0055,1.8,Special Offer,Feb 15th - Mar 7th
1,156107,RIGHT GUARD SENS DEOD 250ML,5012583200703,4.29,4.29,31/12/2017,1,Tesco Ireland Website,25/02/2018,2.14,2.15,1.0046,2.15,HALF PRICE Was 4.29 Now 2....,valid from 15/2/2018 until 28/2/2018
1,193072,SANEX MEN DEOD STRESS RESPONSE 250ML,8718951074781,4.59,4.59,03/01/2018,1,Tesco Ireland Website,25/02/2018,2.29,2.3,1.0043,2.3,HALF PRICE Was 4.59 Now 2....,valid from 20/2/2018 until 19/3/2018
1,183079,LYNX SHOWER GEL BLACK 400ML,8712561643948,4.79,4.79,06/01/2018,1,Tesco Ireland Website,25/02/2018,2.39,2.4,1.0041,2.4,HALF PRICE Was 4.79 Now 2....,valid from 20/2/2018 until 19/3/2018
1,195050,SURE MEN APA WILLIAMS RACING 250ML,8710908293498,5.35,5.35,08/02/2018,1,Tesco Ireland Website,25/02/2018,2.67,2.68,1.0037,2.68,HALF PRICE Was 5.35 Now 2....,valid from 20/2/2018 until 19/3/2018
1,64076,SURE APD ACTIVE FOR MEN 250ML,8717644331811,5.35,5.35,20/01/2018,1,Tesco Ireland Website,25/02/2018,2.67,2.68,1.0037,2.68,HALF PRICE Was 5.35 Now 2....,valid from 20/2/2018 until 19/3/2018
1,151687,SURF LIQ TROPICAL LILLY 25W 875ML,8712561060080,6.7,6.85,15/01/2018,1,Tesco Ireland Website,25/02/2018,3.42,3.43,1.0029,3.43,HALF PRICE Was 6.85 Now 3....,valid from 7/2/2018 until 6/3/2018
1,195394,NIVEA ANTI WRINKLE Q10 AGE CREAM F30 50M,4005900090515,16.49,16.49,01/02/2018,1,Tesco Ireland Website,25/02/2018,8.24,8.25,1.0012,8.25,HALF PRICE Was 16.49 Now 8...,valid from 20/2/2018 until 26/2/2018
1,113996,RADOX SHOWER MINT/TEA  250ML,5000231082221,3,3,23/02/2018,1,Tesco Ireland Website,25/02/2018,1.5,1.5,1,1.5,HALF PRICE Was 3.00 Now 1....,valid from 20/2/2018 until 19/3/2018
1,184678,RADOX BATH FEEL BLISSFUL 500ML,8710908154713,3.3,3.3,11/12/2017,1,Tesco Ireland Website,25/02/2018,1.65,1.65,1,1.65,HALF PRICE Was 3.30 Now 1....,valid from 20/2/2018 until 19/3/2018
1,166833,PANTENE & SLEEK 2IN1 SHAMPOO,4015600736620,5.95,5.95,22/01/2018,1,Tesco Ireland Website,25/02/2018,2.98,2.97,0.9966,2.97,Only 2.98 Pantene Smooth And Sleek...,valid from 20/2/2018 until 19/3/2018
1,175360,JOHNSONS FACE WIPES PAMPERING,3574661087108,3.99,3.99,04/02/2018,1,Tesco Ireland Website,25/02/2018,2,1.99,0.995,1.99,HALF PRICE Was 4.00 Now 2....,valid from 15/2/2018 until 28/2/2018
1,194727,KELLOGGS CHOCO BAKES 5X30G,5053827160230,2.99,2.99,20/02/2018,1,Tesco Ireland Website,25/02/2018,1.5,1.49,0.9933,1.49,Only 1.50 Kelloggs Coco Bakes,valid from 7/2/2018 until 6/3/2018
1,189285,CADBURY CRUNCHIE ROCKS BAG 110G,7622210285485,2.99,2.99,19/12/2017,1,Tesco Ireland Website,25/02/2018,1.5,1.49,0.9933,1.49,SAVE 1.49 Was 2.99 Now 1.50,valid from 15/2/2018 until 6/3/2018
1,170146,CADBURY TWIRL BITES BAG 109G,7622210295149,2.99,2.99,14/12/2017,1,Tesco Ireland Website,25/02/2018,1.5,1.49,0.9933,1.49,SAVE 1.49 Was 2.99 Now 1.50,valid from 15/2/2018 until 6/3/2018
1,2688,SCHWARTZ MIX CHICKEN FAJITAS 35G,5000225019998,1.6,1.6,02/01/2018,1,Tesco Ireland Website,25/02/2018,0.81,0.79,0.9753,0.79,Only 81c Swrtz Authentic Chicken F...,valid from 7/2/2018 until 6/3/2018
1,203883,BABY DOVE HEAD TO TOE WASH FRAG FREE 200,8710908657399,3.95,3.95,18/12/2017,1,Tesco Ireland Website,25/02/2018,2,1.95,0.975,1.95,SAVE 1.49 Was 3.49 Now 2.00,valid from 20/2/2018 until 19/3/2018
1,206747,BEAR PURE FRUIT PAWS SAFARI 5X20G,5060139431323,3.89,3.89,01/01/2018,1,Tesco Ireland Website,25/02/2018,2,1.89,0.945,1.89,SAVE 1.89 Was 3.89 Now 2.00,valid from 20/2/2018 until 19/3/2018
1,34246,TWININGS JASMINE GREEN TEA 20 20S,0070177103071,2.75,2.75,04/01/2018,1,Tesco Ireland Website,25/02/2018,1.42,1.33,0.9366,1.33,Only 1.42 Twinings Jasmine Green T...,valid from 7/2/2018 until 6/3/2018
1,197061,TROPICANA KIDS APPLE 6X150ML,5022313658162,4.45,4.45,23/02/2018,1,Tesco Ireland Website,25/02/2018,2.3,2.15,0.9347,2.15,SAVE 33%,valid from 31/1/2018 until 27/2/2018
1,187603,HEAD & SHOULDERS ITCHY SCALP 2IN1 450M,4084500015487,7.75,7.75,03/02/2018,1,Tesco Ireland Website,25/02/2018,4.01,3.74,0.9326,3.74,SAVE 33%,valid from 20/2/2018 until 19/3/2018
1,166592,HEAD & SHOULDERS 2 IN 1 APL FR 450MLS,4015600729509,7.75,7.75,20/12/2017,1,Tesco Ireland Website,25/02/2018,4.01,3.74,0.9326,3.74,SAVE 33%,valid from 20/2/2018 until 19/3/2018
1,190080,MCVITIES DIG NIBBLES MILK CHOC 120G,5000168191607,2.85,2.85,22/02/2018,1,Tesco Ireland Website,25/02/2018,1.5,1.35,0.9,1.35,SAVE 1.35 Was 2.85 Now 1.50,valid from 7/2/2018 until 6/3/2018
1,131609,BOLD GEL LAVEND&CAMOMILE  888ML,5410076709052,7,9.45,23/12/2017,1,Tesco Ireland Website,25/02/2018,5,4.45,0.89,4.45,HALF PRICE Was 10.00 Now 5...,valid from 7/2/2018 until 6/3/2018
1,61268,OLAY COMPLETE LIGHTWEIGHT DAY FLUID 100M,5000174709629,8.25,7.49,18/12/2017,1,Tesco Ireland Website,25/02/2018,4.12,3.37,0.8179,3.37,HALF PRICE Was 8.25 Now 4....,valid from 20/2/2018 until 19/3/2018
1,52072,VITABIOTICS OSTEOCARE TABS 30S,5010058089730,6.99,6.99,01/02/2018,1,Tesco Ireland Website,25/02/2018,3.85,3.14,0.8155,3.14,,
1,183985,BLUE DRAGON THAI GREEN CURRY 253G,5010338303983,3.99,3.99,03/02/2018,1,Tesco Ireland Website,25/02/2018,2.2,1.79,0.8136,1.79,SAVE 33%,valid from 31/1/2018 until 26/2/2018
1,183984,BLUE DRAGON THAI RED CURRY 253G,5010338303990,3.99,3.99,23/01/2018,1,Tesco Ireland Website,25/02/2018,2.2,1.79,0.8136,1.79,SAVE 33%,valid from 31/1/2018 until 26/2/2018
1,162498,DETTOL LAUNDRY SANITISER 1.5LTR,5011417559499,7.25,7.25,08/02/2018,1,Super Value Website,25/02/2018,4,3.25,0.8125,3.25,Special Offer,Feb 15th - Mar 7th
1,191309,AQUAFRESH CLEAN FRESH  T/PASTE 75ML,5054563007612,4,4,07/02/2018,1,Tesco Ireland Website,25/02/2018,2.24,1.76,0.7857,1.76,HALF PRICE Was 4.49 Now 2....,valid from 20/2/2018 until 19/3/2018
1,180063,ROBINSON F/SHOOT PEACH & MANGO 4X200ML,5010102118188,3.5,3.5,18/02/2018,1,Tesco Ireland Website,25/02/2018,2,1.5,0.75,1.5,Only 2.00 Robinsons Fruit Shoot Pe...,valid from 7/2/2018 until 6/3/2018
1,110363,ELVIVE UV FILTER MASQUE POT 300ML,3600521708507,6.99,6.99,20/01/2018,1,Super Value Website,25/02/2018,4,2.99,0.7475,2.99,Special Offer,Feb 15th - Mar 7th
1,49157,OLAY ANTI WRINKLE DAILY MOIST 100ML,5000174944921,11.99,11.99,03/02/2018,1,Tesco Ireland Website,25/02/2018,6.87,5.12,0.7452,5.12,HALF PRICE Was 13.75 Now 6...,valid from 20/2/2018 until 19/3/2018
1,152344,SANEX A/P INVISIBLE(SP) 250ML,8714789763316,4.59,3.99,23/02/2018,1,Tesco Ireland Website,25/02/2018,2.29,1.7,0.7423,1.7,HALF PRICE Was 4.59 Now 2....,valid from 20/2/2018 until 19/3/2018
1,199012,RADOX FEEL READY HANDWASH 250ML,8710908422683,2.59,2.59,09/02/2018,1,Tesco Ireland Website,25/02/2018,1.5,1.09,0.7266,1.09,,
1,169843,SUNSHIMMER LIGHT MATT 125ML TAN,3607349919337,8.08,8.08,03/01/2018,1,Tesco Ireland Website,25/02/2018,4.68,3.4,0.7264,3.4,SAVE 33%,valid from 20/2/2018 until 19/3/2018
1,21454,LOREAL SPECIAL FX F/PUTTY 150ML,5011408053814,4.95,4.95,09/02/2018,1,Tesco Ireland Website,25/02/2018,2.87,2.08,0.7247,2.08,SAVE 33%,valid from 20/2/2018 until 19/3/2018
1,206717,GARNIER NATURALS TUBE HONEY 50ML,3600542069038,9.2,9.2,23/02/2018,1,Tesco Ireland Website,25/02/2018,5.35,3.85,0.7196,3.85,SAVE 33%,valid from 20/2/2018 until 19/3/2018
1,151284,KELKIN ORIGINAL MUESLI 750G,5011032581035,4.99,5.15,11/02/2018,1,Super Value Website,25/02/2018,3,2.15,0.7166,2.15,Special Offer,Feb 15th - Mar 7th
1,176723,RIBENA BLACKCURRANT NAS 850ML,5054267003385,3.39,3.39,05/01/2018,1,Super Value Website,25/02/2018,2,1.39,0.695,1.39,Special Offer,Feb 15th - Mar 7th
1,176723,RIBENA BLACKCURRANT NAS 850ML,5054267003385,3.39,3.39,05/01/2018,1,Tesco Ireland Website,25/02/2018,2,1.39,0.695,1.39,SAVE 99c Was 2.99 Now 2.00,valid from 7/2/2018 until 6/3/2018
1,212786,PANTENE FOAM CONDIT COLOUR PROT 180ML,4084500854703,5,5,15/02/2018,1,Tesco Ireland Website,25/02/2018,2.98,2.02,0.6778,2.02,Only 2.98 Pantene Coloyr Protect S...,valid from 20/2/2018 until 19/3/2018
1,203909,STORK CUPCAKES POUCH CLASSIC 500G,8714100525487,4.99,4.99,10/02/2018,1,Tesco Ireland Website,25/02/2018,3,1.99,0.6633,1.99,SAVE 1.99 Was 4.99 Now 3.00,valid from 31/1/2018 until 27/2/2018
1,203908,STORK CUPCAKES POUCH CHOCO 500G,8714100525555,4.99,4.99,10/02/2018,1,Tesco Ireland Website,25/02/2018,3,1.99,0.6633,1.99,SAVE 99c Was 3.99 Now 3.00,valid from 31/1/2018 until 27/2/2018
1,164245,FEBREZE SPRING VANILLA 300ML,4015600958725,4.15,4.15,05/01/2018,1,Tesco Ireland Website,25/02/2018,2.5,1.65,0.66,1.65,SAVE 1.50 Was 4.00 Now 2.50,valid from 21/1/2018 until 4/3/2018
1,128071,GOODFELLAS GARLIC BREAD 198G,5391520181382,3.29,3.29,16/02/2018,1,Super Value Website,25/02/2018,2,1.29,0.645,1.29,Special Offer,Feb 15th - Mar 7th
1,10109,DERMO EXP AGE PERFECT NIGHT CREAM 50ML,5011408054415,19.99,13.95,30/12/2017,1,Tesco Ireland Website,25/02/2018,8.49,5.46,0.6431,5.46,HALF PRICE Was 16.99 Now 8...,valid from 20/2/2018 until 26/2/2018
1,190240,GILLETTE SATIN CARE VIOLET SWIRL 200M,7702018400102,4.99,4.99,24/12/2017,1,Tesco Ireland Website,25/02/2018,3.07,1.92,0.6254,1.92,SAVE 33%,valid from 20/2/2018 until 19/3/2018
1,105898,SIMPLY VENUS DISP 2 BLADE RAZOR 8PK,7702018024599,6.49,6.49,20/02/2018,1,Tesco Ireland Website,25/02/2018,4.01,2.48,0.6184,2.48,SAVE 33%,valid from 20/2/2018 until 19/3/2018
1,217656,SCHWARZKOPF COLOR EXP L9,5012583205678,9.7,9.7,16/02/2018,1,Tesco Ireland Website,25/02/2018,6,3.7,0.6166,3.7,SAVE 2.49 Was 8.49 Now 6.00,valid from 20/2/2018 until 19/3/2018
1,167110,ONION NET 750GRM,5099839040702,0.79,0.79,02/01/2018,1,Super Value Website,25/02/2018,0.49,0.3,0.6122,0.3,Special Offer,Feb 15th - Feb 28th
1,29976,JOHNSONS BABY BATH  300ML,3574660217551,2.95,2.95,15/02/2018,1,Tesco Ireland Website,25/02/2018,1.84,1.11,0.6032,1.11,SAVE 33%,valid from 20/2/2018 until 19/3/2018
1,117746,COLGATE TOTAL ADV WHITENING PUMP 100ML,8714789613956,4.39,4.39,11/02/2018,1,Tesco Ireland Website,25/02/2018,2.74,1.65,0.6021,1.65,SAVE 33%,valid from 20/2/2018 until 19/3/2018
1,172052,CARLING CANS 4X500ML 4PK,5010038448014,5.99,8,09/02/2018,1,Tesco Ireland Website,25/02/2018,5,3,0.6,3,,
1,141632,LYOD GROSSMAN TIKKA MASALA 350G,5000354159589,3.19,3.19,20/02/2018,1,Tesco Ireland Website,25/02/2018,2,1.19,0.595,1.19,SAVE 1.25 Was 3.25 Now 2.00,valid from 31/1/2018 until 26/2/2018
1,141636,LOYD GROSSMAN MADRAS 350G,5000354159602,3.19,3.19,15/02/2018,1,Tesco Ireland Website,25/02/2018,2,1.19,0.595,1.19,SAVE 1.25 Was 3.25 Now 2.00,valid from 31/1/2018 until 26/2/2018
1,201440,AIR FRESHNER PLUG IN ASST,5011417565193,3.19,3.19,16/02/2018,1,Super Value Website,25/02/2018,2,1.19,0.595,1.19,Special Offer,Feb 15th - Mar 7th
1,2054,KNORR PASTARIA PASTA NAPOLITANA 160G,5011002605549,2.39,2.39,28/01/2018,1,Tesco Ireland Website,25/02/2018,1.5,0.89,0.5933,0.89,SAVE 79c Was 2.29 Now 1.50,valid from 15/2/2018 until 28/2/2018
1,131609,BOLD GEL LAVEND&CAMOMILE  888ML,5410076709052,7,9.45,23/12/2017,1,Super Value Website,25/02/2018,6,3.45,0.575,3.45,Special Offer,Feb 15th - Mar 7th
1,207096,HEAD & SHOULDERS MEN 2IN1 CARE 450M,8001090360137,6.3,6.3,02/02/2018,1,Tesco Ireland Website,25/02/2018,4.01,2.29,0.571,2.29,SAVE 33%,valid from 20/2/2018 until 19/3/2018
1,106732,LOREAL PREFERENCE STOCKHOLM  10.21,3600521044094,12.55,12.55,22/01/2018,1,Tesco Ireland Website,25/02/2018,8,4.55,0.5687,4.55,SAVE 4.57 Was 12.57 Now 8.00,valid from 20/2/2018 until 19/3/2018
1,140603,LOREAL PLATINUM EXT PLAT BLOND,3600522274469,12.55,12.55,12/12/2017,1,Tesco Ireland Website,25/02/2018,8,4.55,0.5687,4.55,SAVE 4.57 Was 12.57 Now 8.00,valid from 20/2/2018 until 19/3/2018
1,48500,LOREAL PREFERENCE VIRGINIA 5.3,5011408000177,12.55,12.55,13/12/2017,1,Tesco Ireland Website,25/02/2018,8,4.55,0.5687,4.55,SAVE 4.57 Was 12.57 Now 8.00,valid from 20/2/2018 until 19/3/2018
1,138073,LOREAL PREFERENCE BERGEN 9.13,5011408000320,12.55,12.55,17/02/2018,1,Tesco Ireland Website,25/02/2018,8,4.55,0.5687,4.55,SAVE 4.57 Was 12.57 Now 8.00,valid from 20/2/2018 until 19/3/2018
1,21156,LOREAL ELNETT H/SPRAY S/HOLD 200ML,5011408003666,5.79,5.99,31/12/2017,1,Tesco Ireland Website,25/02/2018,3.85,2.14,0.5558,2.14,Only 3.85 Elnett Hairspray Supreme...,valid from 20/2/2018 until 19/3/2018
1,178757,LOREAL ELNETT HAIRSPRAY PREC OILS 200ML,3600522906261,5.79,5.99,05/01/2018,1,Tesco Ireland Website,25/02/2018,3.85,2.14,0.5558,2.14,Only 3.85 L'Oreal Elnett Hairspray...,valid from 20/2/2018 until 19/3/2018
1,93990,BOUNCE ALMOND PROTEIN BALL 49G,9335805000032,3.5,3.5,12/12/2017,1,Evergreen Website,25/02/2018,2.25,1.25,0.5555,1.25,,
1,54056,GREEN & BLACK ORGANIC BUTTERSCOTCH 100G,5011835104035,3.09,3.09,13/02/2018,1,Tesco Ireland Website,25/02/2018,2,1.09,0.545,1.09,SAVE 1.14 Was 3.14 Now 2.00,valid from 7/2/2018 until 6/3/2018
1,134862,SPECIAL K CHEWY DARK CHOC DELIGHT 4X24G,5050083591969,3.09,3.09,26/01/2018,1,Tesco Ireland Website,25/02/2018,2,1.09,0.545,1.09,SAVE 1.09 Was 3.09 Now 2.00,valid from 15/2/2018 until 28/2/2018
1,176726,COMFORT CREATIONS STRAWB 1.165LTR,8712561488808,4.63,4.63,11/02/2018,1,Tesco Ireland Website,25/02/2018,3,1.63,0.5433,1.63,SAVE 1.75 Was 4.75 Now 3.00,valid from 7/2/2018 until 6/3/2018
1,152853,AVEENO MOISTURISING CREAMY OIL 300ML PUM,3574660541298,9.45,9.75,15/02/2018,1,Tesco Ireland Website,25/02/2018,6.33,3.42,0.5402,3.42,SAVE 33%,valid from 20/2/2018 until 19/3/2018
1,192629,LOREAL MEN EXP CLEAN POW SHOWER GEL 300M,3600523232550,4.59,4.59,12/01/2018,1,Super Value Website,25/02/2018,3,1.59,0.53,1.59,Special Offer,Feb 15th - Mar 7th
1,3519,BLUE DRAGON SESAME OIL 150G,5010338013950,5.25,5.25,29/01/2018,1,Tesco Ireland Website,25/02/2018,3.45,1.8,0.5217,1.8,,
1,208556,KRAFT PHILADELPHIA FLIP DIP ONION 130G,7622210752383,2.65,2.65,20/12/2017,1,Tesco Ireland Website,25/02/2018,1.75,0.9,0.5142,0.9,,
1,204775,GS GOURMET SEVILLE MARMALADE 340G,5391508580909,2.99,2.99,21/02/2018,1,Tesco Ireland Website,25/02/2018,1.99,1,0.5025,1,,
1,151707,WEDEL MARSHMALLOW VANILLA 380G,5901588057347,5.99,5.99,31/01/2018,1,Tesco Ireland Website,25/02/2018,3.99,2,0.5012,2,SAVE 20%,valid from 31/1/2018 until 26/2/2018
1,207820,GOURMET PERLE CONNOISS COLLECT 1285G,7613035985964,8.99,8.99,07/02/2018,1,Tesco Ireland Website,25/02/2018,6,2.99,0.4983,2.99,Only 6.00 Gourmet Perle Connoisseu...,valid from 7/2/2018 until 6/3/2018
